threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.8854625550660793,0.88539168837442,0.891566265060241,0.8757396449704142,0.8950437317784257,0.8835820895522388,0.9376714337467869,0.9468001672325361,0.35832544325986665,0.10257109565541002,0.11250297609229794,0.5040381163399631,0.10342035605483924,307,36,42,296,0.10495626822157435,0.1242603550295858
