threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.8472834067547724,0.8464126140735246,0.9534883720930233,0.727810650887574,0.9650145772594753,0.825503355704698,0.9304690599824038,0.9449935561636424,0.3847650267274907,0.11462931140059315,0.13248529721724303,0.5090250101387931,0.10290183675196041,331,12,92,246,0.03498542274052478,0.27218934911242604
