threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.6945668135095447,0.6938387358324565,0.7389705882352942,0.5946745562130178,0.793002915451895,0.659016393442623,0.7750875498128246,0.7637608487184961,0.5831574414221704,0.19814017176330506,0.05771046935986842,0.6309365936653941,0.05394976205998729,272,71,137,201,0.20699708454810495,0.40532544378698226
