threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.9045521292217328,0.9044893910643437,0.9421221864951769,0.861764705882353,0.9472140762463344,0.9001536098310292,0.958176643091254,0.9563328806157142,0.34188395356418344,0.09435481029581269,0.1422071021033804,0.5138007707084888,0.09280874567710055,323,18,47,293,0.05278592375366569,0.13823529411764707
