threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.5462555066079295,0.5455968604450578,0.9428571428571428,0.09705882352941177,0.9941348973607038,0.176,0.686217008797654,0.7264671404285812,0.6813569626129834,0.24413392107277962,0.046868684227070946,0.6870154736252135,0.005687550044008797,339,2,307,33,0.005865102639296188,0.9029411764705882
