threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.8869309838472834,0.8869717095049163,0.8662952646239555,0.9147058823529411,0.8592375366568915,0.8898426323319027,0.9428238744178024,0.9386261625200436,0.35320081053380004,0.10002292298242273,0.11793082354046003,0.5020502341742548,0.09744186571115553,293,48,29,311,0.14076246334310852,0.08529411764705883
