threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.8046989720998532,0.8046230809039159,0.839344262295082,0.7529411764705882,0.8563049853372434,0.7937984496124031,0.8842418492323616,0.8776643702094118,0.4556269646640932,0.14198722016760795,0.10344448499655058,0.5477236406326116,0.06741603660452732,292,49,84,256,0.1436950146627566,0.24705882352941178
