threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.8972099853157122,0.8971623253406935,0.9245283018867925,0.8647058823529412,0.9296187683284457,0.8936170212765957,0.9547610833189581,0.9560032145519868,0.33541376725674377,0.0920187169303311,0.11912342151093588,0.4982739033838452,0.0794616648582307,317,24,46,294,0.07038123167155426,0.13529411764705881
