threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.5961820851688693,0.5966577540106952,0.5579322638146168,0.9205882352941176,0.2727272727272727,0.6947835738068813,0.7181214421252371,0.7117392580197406,0.692362607901078,0.24960771681748825,0.0949525913653045,0.693142845039045,5.097564725245054e-06,93,248,27,313,0.7272727272727273,0.07941176470588235
