threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.9016152716593245,0.901522339140935,0.9595959595959596,0.8382352941176471,0.9648093841642229,0.8948194662480377,0.9596860445057789,0.9641352380901069,0.30154582525832613,0.08278448281637456,0.10277682355715839,0.4348756873449206,0.1087765774117698,329,12,55,285,0.03519061583577713,0.16176470588235295
