threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.6461086637298091,0.6437498921800335,0.9008264462809917,0.3224852071005917,0.9650145772594753,0.4749455337690632,0.7704124760639675,0.7975622396913342,0.6142570924859915,0.21335380113215885,0.09348760184212403,0.6400146927567437,0.05023211325209908,331,12,229,109,0.03498542274052478,0.6775147928994083
