threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.7929515418502202,0.7915495023030344,0.9712918660287081,0.6005917159763313,0.9825072886297376,0.7422303473491774,0.935691859161247,0.9452283986882037,0.4386440192894855,0.13971420754023903,0.16869411073767315,0.4894306811681863,0.08896960195581285,337,6,135,203,0.01749271137026239,0.3994082840236686
