threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.8869309838472834,0.8868337070898741,0.9457627118644067,0.8205882352941176,0.9530791788856305,0.878740157480315,0.9518199068483698,0.9469034145811077,0.3340462364327223,0.09460615853771794,0.12366430727264427,0.45389827264460214,0.11266780011154524,325,16,61,279,0.0469208211143695,0.17941176470588235
