threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.7019089574155654,0.7019924098671726,0.6807387862796834,0.7588235294117647,0.6451612903225806,0.717663421418637,0.7944712782473693,0.7730168496068575,0.569400725296217,0.19199274712882183,0.0797378398073227,0.631749676422129,0.054381371815670355,220,121,82,258,0.3548387096774194,0.2411764705882353
