threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.882525697503671,0.8824866310160427,0.9037267080745341,0.8558823529411764,0.9090909090909091,0.879154078549849,0.9473089529066759,0.9428210835878326,0.36946329937244465,0.10604206035775422,0.15079742915129696,0.528638277106702,0.10509722794333422,310,31,49,291,0.09090909090909091,0.14411764705882352
