threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.8898678414096917,0.8897878212868726,0.9372937293729373,0.8352941176470589,0.9442815249266863,0.8833592534992224,0.9552958426772468,0.9545371651745271,0.3348417532846806,0.09301895750955586,0.11956656913487748,0.4732351741138642,0.07831427019525851,322,19,56,284,0.05571847507331378,0.16470588235294117
