threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.8516886930983847,0.8511092518156882,0.9157894736842105,0.772189349112426,0.9300291545189504,0.8378812199036918,0.9160039332723793,0.927897403220778,0.44009915315421866,0.1338128820494325,0.1396873758752966,0.5830285799320251,0.0750401048574134,319,24,77,261,0.06997084548104957,0.22781065088757396
