threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.9486049926578561,0.948598412972227,0.9525222551928784,0.9441176470588235,0.9530791788856305,0.948301329394387,0.9796705192340867,0.9823554111107058,0.2253087465803052,0.05457354205853554,0.10207487170129098,0.3937168257917204,0.12700734782851786,325,16,19,321,0.0469208211143695,0.05588235294117647
