threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.8531571218795888,0.8526101057498232,0.9131944444444444,0.7781065088757396,0.9271137026239067,0.8402555910543131,0.9168492418099953,0.9305314214832178,0.42566097133568637,0.12829796708596056,0.1379896568656843,0.5669677532125367,0.0785582911789805,318,25,75,263,0.0728862973760933,0.22189349112426035
