threshold,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,log_loss,brier_score,ece,entropy_mean,entropy_std,tn,fp,fn,tp,false_positive_rate,false_negative_rate
0.5,0.8913362701908958,0.891284284974987,0.9208860759493671,0.8558823529411764,0.9266862170087976,0.8871951219512195,0.95182853199931,0.9513088428450688,0.3871588194071286,0.11086986740900721,0.1646669555603145,0.5648180567467828,0.081467902591566,316,25,49,291,0.07331378299120235,0.14411764705882352
